block,sl_cur,norm_vRIX_t_L,norm_vX_m_c,norm_Fwm_bm,norm_residual,blockErr,coherence
65,520,105.64203037197436,91.7817571454926,105.34199509134426,9.270826897755025,85.94823136813807,0.9944235227454931
66,528,147.72846944545879,117.1963289901993,150.19373960774607,10.031076033210832,100.62248638405676,0.9769035964948306
67,536,162.1147070995882,129.8193488356488,168.7615570738784,12.50293215040409,156.32331235760824,0.9429499257369367
68,544,93.43317868129417,117.51034618466095,88.86434480361726,11.533728865572767,133.02690154454646,0.9736055821422874
69,552,57.23532707900199,86.25386461421053,58.49884832224982,10.618009482984386,112.74212538074634,0.9619406595575503
70,560,109.34062390699022,106.81744466227445,108.31614767488782,9.499035474829881,90.23167495207655,0.9842984092645729
71,568,240.2897820225499,221.06109640552089,239.51775454787864,9.535905957908845,90.9335024380814,0.9960629104165867
72,576,337.07778450476513,325.11191030294725,338.72019901178203,9.772451739667869,95.50081300413756,0.9987607491111006
73,584,382.8636639391599,354.95465553150854,376.0585702052548,13.098863640346641,171.58022866839525,0.9967391669841803
74,592,287.20817303420927,296.3681848914428,287.38635144414525,9.721262027696183,94.5029354111277,0.9996745660359335
75,600,137.93639993703724,182.1593950100549,136.6136167545823,10.034693023123404,100.69506406832153,0.9934167413129258
76,608,62.99207179322658,67.91165630554845,61.929340936784946,9.850111158183235,97.02468982856588,0.9083713273912469
77,616,56.025833835886345,64.7803639937231,53.94998288347887,9.978786769453187,99.57618539021396,0.05565962863340125
78,624,155.66169615339453,128.63022286025614,155.81266828900104,9.982302870710322,99.64637060259155,0.9855023296184351
79,632,173.0458046963706,164.8117354908878,173.62990021612208,9.727142671969212,94.61730456084433,0.9985668186534624
80,640,157.30817905387931,160.40095399139767,149.26154123798565,16.08207196925566,258.63303882431865,0.9990641060551839
81,648,98.28741008929607,135.32572252865265,97.47419045724506,10.047469504436556,100.95164344258258,0.884957718069934
82,656,151.23072799328452,140.84137530853818,156.39994175146683,16.069888671076804,258.2413219008026,0.9961243983081135
83,664,180.03946718973154,162.50650608091306,178.17775085498138,10.130969875727127,102.63655062289051,0.9980099392216296
84,672,162.11422417781398,145.65047112363743,161.63620049421968,9.699202806593302,94.07453508342739,0.9929742122905217
85,680,50.494506945758886,84.27785619851588,45.69877769109357,11.268861966097967,126.98725001096935,0.9644667866559005
86,688,56.63795507090405,55.009332442281675,52.510891580449645,11.111375983172103,123.46267623941381,0.9664975405277748
87,696,102.92120576367988,104.17187160838354,93.34139442251114,16.153660511630473,260.9407479250097,0.9974274850704531
88,704,119.3826418785369,124.80995958635172,118.5448534799499,10.034124487955694,100.68365423979212,0.9958166081441555
89,712,131.09831436363962,113.22695514096458,123.0201465281179,16.555344611827284,274.07943521635866,0.9981837021319272
90,720,139.91635832736435,88.18112361578946,135.04337294632631,17.692105098393515,313.0105828126018,0.9737293773915884
91,728,69.73637310703654,49.524075427701646,63.125760667465364,14.293184589248106,204.29512570231955,0.9622716417671093
92,736,109.78148801025844,104.23249079750352,111.34411971952952,12.397311858780402,153.69334132385717,0.9853154534039074
93,744,229.42137215635276,225.0664388907813,232.1499143845675,11.193933703515683,125.30415175870432,0.9798486446511299
94,752,283.2191786844302,306.1875225150818,282.9247447680664,10.372208431410684,107.58270774462687,0.9956252612391664
95,760,272.87995798698125,299.3672194637524,274.5754188729703,11.52222317350899,132.7616268601476,0.9952739370656698
96,768,279.3902330582936,239.6195706029477,276.53520178043266,15.428614757196712,238.04215332598815,0.9991195574285905
97,776,272.81491991632294,246.033698949218,276.06516756372434,14.808910146958572,219.30381974069257,0.9948602229043432
98,784,321.09355545753283,294.17462942382326,318.2022983430046,11.763715134977463,138.38499377689783,0.9953630168913038
99,792,269.86685009819166,275.4140789950318,267.26905827287123,11.228318234194766,126.07513036835068,0.9986397983713103
100,800,165.36496572489813,222.21529143266946,166.60004910250174,16.032659183532232,257.0461604953004,0.8290278496731248
101,808,248.95897464336934,257.0006267995083,241.190400676731,15.052523498404783,226.57846367002816,0.9984611129549541
102,816,281.7195830423123,310.39835345220473,285.97199936396873,13.219202392412434,174.74731189156262,0.9939845640576068
103,824,295.8348890199956,278.3184441465664,286.98615031839176,16.592071596605035,275.2968398668675,0.9990825201819086
104,832,228.17435715786624,192.19175017295052,233.06788877732592,16.838019174331365,283.5188897151507,0.9979524986826186
105,840,218.97810365362645,218.2232031960525,213.87233356381614,14.6011437894846,213.19339996120473,0.9989746125652188
106,848,356.1896645579329,342.6795766310863,361.6803307718257,14.169329652520021,200.76990280178316,0.9987114834777653
107,856,451.63370509349403,438.69619279936074,447.1600568212119,13.248322030139082,175.51803661426854,0.9990672535809481
108,864,470.4596020964362,468.3564110911097,471.02260657081376,11.780612750089839,138.78283676757928,0.9997534256591577
109,872,403.60265742783037,424.9110809257698,392.9954879920607,18.164741416602798,329.957830732045,0.9983175919492451
110,880,347.0386537194416,322.07683337110666,354.15406184236855,16.424353733396362,269.75939555973105,0.9995932878594574
111,888,193.79616883800952,192.87864587508892,188.1060960209066,15.121708861293797,228.66607888573134,0.9990131955325494
112,896,70.31991952274646,75.18070620940996,67.48196452426322,13.50500559017498,182.38517599065744,0.9878360395946365
113,904,26.51677933079494,14.330058223002393,32.11445874905839,16.735828749866073,280.0879639448438,0.22297158905463685
114,912,38.43052083448703,37.850402830427676,34.52624238768859,12.757217083841446,162.74658772425607,0.8371943670006288
115,920,30.302499629691127,29.036443752627278,26.190188263457795,15.20542871342871,231.20506235916227,0.6425166764102173
116,928,57.18377199066994,68.49500180323062,66.96433019238468,17.997910995986235,323.9248002194422,0.8169136014311469
117,936,143.47075609193863,112.02430120810368,143.27877512155473,14.59114073008756,212.9013878052201,0.9674119086756502
118,944,145.24156902218147,110.5753232469543,137.55029904630288,16.50152084461564,272.30019018528446,0.987670928909517
119,952,124.14331017831518,149.20784691958048,122.53776733781064,14.859669539482534,220.80977882262505,0.980836421945274
120,960,271.8052897005277,286.9469813920928,269.3426181756491,13.671649231000089,186.91399269550533,0.9941923359157463
121,968,401.32529595606513,398.8789453346426,398.7752629918059,13.053806630870765,170.40186755616557,0.9992223058493348
122,976,424.9191190620034,402.09940614127635,433.6221643288855,18.70718805245776,349.95888483001835,0.9996021834085381
123,984,290.91365685174367,311.42386214239934,285.00942553002943,16.24199284908283,263.8023317096578,0.9986271906862909
124,992,307.87126002576605,266.2719203352902,304.78547386996905,14.731495418948956,217.01695727851407,0.9872031088024479
125,1000,335.90929162135217,320.3157565660083,329.54930737946876,16.281293696683754,265.0805244376741,0.9979927024665021
126,1008,372.5032813261491,324.4305110261567,367.2093552988588,14.123525497475708,199.47397247784644,0.9939023200802057
127,1016,224.15934640604866,244.04988354245685,220.06292690967425,15.325708492011685,234.8773407821191,0.9983779307127204
128,1024,148.61020549733175,174.53206169079775,154.72180897229228,17.67352205899514,312.3533819697878,0.9924358726171928
129,1032,166.82029152809724,176.97336865727863,168.1305637470838,13.375401589399074,178.90136767769926,0.9984694290074472
130,1040,116.03627135771781,166.94150183228328,111.64722247514253,18.657601410920773,348.1060904087928,0.9911944892773261
131,1048,152.81429713468142,165.90384622776946,154.2803500091649,14.736541994585565,217.1656699581839,0.9954414077535187
132,1056,205.44634325037416,214.39595035815395,213.14281420228613,18.88809156090479,356.76000281312275,0.9981275069744988
133,1064,223.4354124500672,232.9659194257576,219.8683568264647,14.95095113946441,223.53093997465214,0.9978052671820699
134,1072,205.7560291694868,183.6138287293883,211.38953912348708,17.08870164547297,292.0237239279906,0.9967055762843894
135,1080,63.056207056636026,108.18899604727213,60.47856279647247,16.514104913658798,272.7156610993297,0.6877909881240648
136,1088,130.05806046621703,98.01469697218347,128.89833345369752,15.87502586129524,252.0164460967927,0.9454020393424158
137,1096,124.88874787648356,119.49340040808455,126.59875690616595,14.602839331394696,213.24291653852788,0.9948641332054657
138,1104,131.7888028679262,104.15460504066054,136.78972012661433,16.50256475275279,272.33464341879875,0.9963254343804748
139,1112,111.38222802700074,89.26862755784673,110.39525470956079,17.35702962969604,301.26647756614625,0.9624450731694391
140,1120,180.19984390653298,172.461512166736,175.17803053697722,15.354980440954618,235.7754243420989,0.9919248595484363
141,1128,296.21792371185666,297.5315766597048,307.24420945705367,19.757003670323833,390.3391940291894,0.9956188767730626
142,1136,384.35910802992305,399.8772528558588,386.2951467791076,14.556229041457634,211.8838039073746,0.9977760510995307
143,1144,463.81207802637897,442.90390266324437,473.5271294684158,18.863506646006336,355.8318829839252,0.9988685665108292
144,1152,425.04187974197964,417.6695528298667,413.96129124109996,19.43467393926214,377.706551125435,0.9994348021841065
145,1160,359.32561679947446,345.2648150808233,363.1007110118793,16.172401647544067,261.5465750494861,0.9986109971815146
146,1168,256.6587409782172,267.50986149554666,251.50455273906147,15.613338137619603,243.7763277996468,0.9972642067435716
147,1176,201.4351357126437,218.96581244804747,209.12919698087484,18.618746104126185,346.657706489914,0.9910509703369602
148,1184,239.4594742657989,186.68009625852227,230.77715546591728,18.223185956713678,332.0845064129666,0.9781560859680797
149,1192,120.91773110570007,139.8745198645724,122.79589511560377,14.667446312418015,215.13398132766483,0.994137116723221
150,1200,94.08169718267845,123.02505663801504,93.10401631775568,14.234304766587094,202.61543218808407,0.9222208816604915
151,1208,193.46779138410201,197.705103929246,184.20736332097695,19.445034859824244,378.10938069978005,0.9974001639646906
152,1216,257.043405924004,269.1231943587546,249.20379180138002,17.937817836129675,321.7653087221719,0.9965148066443024
153,1224,251.67137438614088,272.39571287589126,251.51127492577157,14.962468777762181,223.8754719255081,0.9936260075839071
154,1232,258.0785843759871,206.63323532052632,254.6596220455028,15.070799211682175,227.12898887884006,0.999063253067282
155,1240,160.41650559077019,136.11180017478856,161.01835128462463,18.52267661759534,343.08954908001317,0.9837257026682296
